Region,Country,State,City,Month,Day,Year,AvgTemperature
Asia,Malaysia,,Kuala Lumpur,1,15,2015,82.6
Asia,Malaysia,,Kuala Lumpur,1,16,2015,83.4
Asia,Malaysia,,Kuala Lumpur,1,17,2015,82.1
Asia,Malaysia,,Kuala Lumpur,1,18,2015,81.8
Asia,Malaysia,,Kuala Lumpur,1,19,2015,81.4
Asia,Malaysia,,Kuala Lumpur,1,20,2015,81.9
Asia,Malaysia,,Kuala Lumpur,1,21,2015,82.2
Asia,Malaysia,,Kuala Lumpur,1,22,2015,80.1
Asia,Malaysia,,Kuala Lumpur,1,23,2015,80.3
Asia,Malaysia,,Kuala Lumpur,1,24,2015,80.3
Asia,Malaysia,,Kuala Lumpur,1,25,2015,82.2
Asia,Malaysia,,Kuala Lumpur,1,26,2015,81.1
Asia,Malaysia,,Kuala Lumpur,1,27,2015,82.1
Asia,Malaysia,,Kuala Lumpur,1,28,2015,83.1
Asia,Malaysia,,Kuala Lumpur,1,29,2015,80.2
Asia,Malaysia,,Kuala Lumpur,1,30,2015,80.9
Asia,Malaysia,,Kuala Lumpur,1,31,2015,82.1
Asia,Malaysia,,Kuala Lumpur,2,1,2015,82.0
Asia,Malaysia,,Kuala Lumpur,2,2,2015,82.5
Asia,Malaysia,,Kuala Lumpur,2,3,2015,80.7
Asia,Malaysia,,Kuala Lumpur,2,4,2015,82.7
Asia,Malaysia,,Kuala Lumpur,2,5,2015,83.7
Asia,Malaysia,,Kuala Lumpur,2,6,2015,82.0
Asia,Malaysia,,Kuala Lumpur,2,7,2015,82.6
Asia,Malaysia,,Kuala Lumpur,2,8,2015,82.6
Asia,Malaysia,,Kuala Lumpur,2,9,2015,82.8
Asia,Malaysia,,Kuala Lumpur,2,10,2015,83.7
Asia,Malaysia,,Kuala Lumpur,2,11,2015,81.3
Asia,Malaysia,,Kuala Lumpur,2,12,2015,83.2
Asia,Malaysia,,Kuala Lumpur,2,13,2015,83.7
Asia,Malaysia,,Kuala Lumpur,2,14,2015,84.0
Asia,Malaysia,,Kuala Lumpur,2,15,2015,84.2
Asia,Malaysia,,Kuala Lumpur,2,16,2015,82.0
Asia,Malaysia,,Kuala Lumpur,2,17,2015,84.2
Asia,Malaysia,,Kuala Lumpur,2,18,2015,79.4
Asia,Malaysia,,Kuala Lumpur,2,19,2015,82.9
Asia,Malaysia,,Kuala Lumpur,2,20,2015,84.4
Asia,Malaysia,,Kuala Lumpur,2,21,2015,85.6
Asia,Malaysia,,Kuala Lumpur,2,22,2015,86.4
Asia,Malaysia,,Kuala Lumpur,2,23,2015,84.1
Asia,Malaysia,,Kuala Lumpur,2,24,2015,84.7
Asia,Malaysia,,Kuala Lumpur,2,25,2015,83.1
Asia,Malaysia,,Kuala Lumpur,2,26,2015,80.5
Asia,Malaysia,,Kuala Lumpur,2,27,2015,82.9
Asia,Malaysia,,Kuala Lumpur,2,28,2015,83.1
Asia,Malaysia,,Kuala Lumpur,3,1,2015,83.4
Asia,Malaysia,,Kuala Lumpur,3,2,2015,84.2
Asia,Malaysia,,Kuala Lumpur,3,3,2015,83.3
Asia,Malaysia,,Kuala Lumpur,3,4,2015,82.7
Asia,Malaysia,,Kuala Lumpur,3,5,2015,80.2
Asia,Malaysia,,Kuala Lumpur,3,6,2015,82.3
Asia,Malaysia,,Kuala Lumpur,3,7,2015,82.2
Asia,Malaysia,,Kuala Lumpur,3,8,2015,82.6
Asia,Malaysia,,Kuala Lumpur,3,9,2015,79.9
Asia,Malaysia,,Kuala Lumpur,3,10,2015,81.1
Asia,Malaysia,,Kuala Lumpur,3,11,2015,82.5
Asia,Malaysia,,Kuala Lumpur,3,12,2015,83.3
Asia,Malaysia,,Kuala Lumpur,3,13,2015,83.2
Asia,Malaysia,,Kuala Lumpur,3,14,2015,84.4
Asia,Malaysia,,Kuala Lumpur,3,15,2015,84.8
Asia,Malaysia,,Kuala Lumpur,3,16,2015,84.6
Asia,Malaysia,,Kuala Lumpur,3,17,2015,85.8
Asia,Malaysia,,Kuala Lumpur,3,18,2015,86.3
Asia,Malaysia,,Kuala Lumpur,3,19,2015,85.6
Asia,Malaysia,,Kuala Lumpur,3,20,2015,83.1
Asia,Malaysia,,Kuala Lumpur,3,21,2015,82.0
Asia,Malaysia,,Kuala Lumpur,3,22,2015,82.7
Asia,Malaysia,,Kuala Lumpur,3,23,2015,80.9
Asia,Malaysia,,Kuala Lumpur,3,24,2015,82.4
Asia,Malaysia,,Kuala Lumpur,3,25,2015,84.4
Asia,Malaysia,,Kuala Lumpur,3,26,2015,84.8
Asia,Malaysia,,Kuala Lumpur,3,27,2015,85.2
Asia,Malaysia,,Kuala Lumpur,3,28,2015,83.2
Asia,Malaysia,,Kuala Lumpur,3,29,2015,82.7
Asia,Malaysia,,Kuala Lumpur,3,30,2015,81.5
Asia,Malaysia,,Kuala Lumpur,3,31,2015,81.1
Asia,Malaysia,,Kuala Lumpur,4,1,2015,80.9
Asia,Malaysia,,Kuala Lumpur,4,2,2015,81.9
Asia,Malaysia,,Kuala Lumpur,4,3,2015,84.2
Asia,Malaysia,,Kuala Lumpur,4,4,2015,83.1
Asia,Malaysia,,Kuala Lumpur,4,5,2015,81.6
Asia,Malaysia,,Kuala Lumpur,4,6,2015,85.5
Asia,Malaysia,,Kuala Lumpur,4,7,2015,83.8
Asia,Malaysia,,Kuala Lumpur,4,8,2015,85.0
Asia,Malaysia,,Kuala Lumpur,4,9,2015,84.1
Asia,Malaysia,,Kuala Lumpur,4,10,2015,82.9
Asia,Malaysia,,Kuala Lumpur,4,11,2015,82.4
Asia,Malaysia,,Kuala Lumpur,4,12,2015,81.3
Asia,Malaysia,,Kuala Lumpur,4,13,2015,84.5
Asia,Malaysia,,Kuala Lumpur,4,14,2015,83.8
Asia,Malaysia,,Kuala Lumpur,4,15,2015,88.3
Asia,Malaysia,,Kuala Lumpur,4,16,2015,86.3
Asia,Malaysia,,Kuala Lumpur,4,17,2015,84.5
Asia,Malaysia,,Kuala Lumpur,4,18,2015,84.3
Asia,Malaysia,,Kuala Lumpur,4,19,2015,84.2
Asia,Malaysia,,Kuala Lumpur,4,20,2015,87.8
Asia,Malaysia,,Kuala Lumpur,4,21,2015,84.6
Asia,Malaysia,,Kuala Lumpur,4,22,2015,84.0
Asia,Malaysia,,Kuala Lumpur,4,23,2015,83.6
Asia,Malaysia,,Kuala Lumpur,4,24,2015,83.5
Asia,Malaysia,,Kuala Lumpur,4,25,2015,80.9
Asia,Malaysia,,Kuala Lumpur,4,26,2015,84.1
Asia,Malaysia,,Kuala Lumpur,4,27,2015,81.1
Asia,Malaysia,,Kuala Lumpur,4,28,2015,83.1
Asia,Malaysia,,Kuala Lumpur,4,29,2015,84.0
Asia,Malaysia,,Kuala Lumpur,4,30,2015,83.4
Asia,Malaysia,,Kuala Lumpur,5,1,2015,86.1
Asia,Malaysia,,Kuala Lumpur,5,2,2015,82.9
Asia,Malaysia,,Kuala Lumpur,5,3,2015,84.0
Asia,Malaysia,,Kuala Lumpur,5,4,2015,83.7
Asia,Malaysia,,Kuala Lumpur,5,5,2015,86.6
Asia,Malaysia,,Kuala Lumpur,5,6,2015,87.4
Asia,Malaysia,,Kuala Lumpur,5,7,2015,84.3
Asia,Malaysia,,Kuala Lumpur,5,8,2015,83.3
Asia,Malaysia,,Kuala Lumpur,5,9,2015,86.0
Asia,Malaysia,,Kuala Lumpur,5,10,2015,85.3
Asia,Malaysia,,Kuala Lumpur,5,11,2015,84.6
Asia,Malaysia,,Kuala Lumpur,5,12,2015,81.4
Asia,Malaysia,,Kuala Lumpur,5,13,2015,85.2
Asia,Malaysia,,Kuala Lumpur,5,14,2015,83.2
Asia,Malaysia,,Kuala Lumpur,5,15,2015,86.4
Asia,Malaysia,,Kuala Lumpur,5,16,2015,83.6
Asia,Malaysia,,Kuala Lumpur,5,17,2015,79.4
Asia,Malaysia,,Kuala Lumpur,5,18,2015,84.5
Asia,Malaysia,,Kuala Lumpur,5,19,2015,83.0
Asia,Malaysia,,Kuala Lumpur,5,20,2015,84.8
Asia,Malaysia,,Kuala Lumpur,5,21,2015,82.2
Asia,Malaysia,,Kuala Lumpur,5,22,2015,84.2
Asia,Malaysia,,Kuala Lumpur,5,23,2015,83.6
Asia,Malaysia,,Kuala Lumpur,5,24,2015,84.9
Asia,Malaysia,,Kuala Lumpur,5,25,2015,81.4
Asia,Malaysia,,Kuala Lumpur,5,26,2015,81.9
Asia,Malaysia,,Kuala Lumpur,5,27,2015,83.7
Asia,Malaysia,,Kuala Lumpur,5,28,2015,84.1
Asia,Malaysia,,Kuala Lumpur,5,29,2015,84.3
Asia,Malaysia,,Kuala Lumpur,5,30,2015,87.0
Asia,Malaysia,,Kuala Lumpur,5,31,2015,84.7
Asia,Malaysia,,Kuala Lumpur,6,1,2015,82.4
Asia,Malaysia,,Kuala Lumpur,6,2,2015,78.9
Asia,Malaysia,,Kuala Lumpur,6,3,2015,83.1
Asia,Malaysia,,Kuala Lumpur,6,4,2015,82.6
Asia,Malaysia,,Kuala Lumpur,6,5,2015,83.0
Asia,Malaysia,,Kuala Lumpur,6,6,2015,84.1
Asia,Malaysia,,Kuala Lumpur,6,7,2015,82.2
Asia,Malaysia,,Kuala Lumpur,6,8,2015,82.0
Asia,Malaysia,,Kuala Lumpur,6,9,2015,83.5
Asia,Malaysia,,Kuala Lumpur,6,10,2015,81.6
Asia,Malaysia,,Kuala Lumpur,6,11,2015,82.1
Asia,Malaysia,,Kuala Lumpur,6,12,2015,80.1
Asia,Malaysia,,Kuala Lumpur,6,13,2015,83.3
Asia,Malaysia,,Kuala Lumpur,6,14,2015,81.5
Asia,Malaysia,,Kuala Lumpur,6,15,2015,82.6
Asia,Malaysia,,Kuala Lumpur,6,16,2015,84.1
Asia,Malaysia,,Kuala Lumpur,6,17,2015,83.6
Asia,Malaysia,,Kuala Lumpur,6,18,2015,83.2
Asia,Malaysia,,Kuala Lumpur,6,19,2015,84.3
Asia,Malaysia,,Kuala Lumpur,6,20,2015,85.9
Asia,Malaysia,,Kuala Lumpur,6,21,2015,86.9
Asia,Malaysia,,Kuala Lumpur,6,22,2015,86.2
Asia,Malaysia,,Kuala Lumpur,6,23,2015,85.9
Asia,Malaysia,,Kuala Lumpur,6,24,2015,85.9
Asia,Malaysia,,Kuala Lumpur,6,25,2015,85.7
Asia,Malaysia,,Kuala Lumpur,6,26,2015,86.2
Asia,Malaysia,,Kuala Lumpur,6,27,2015,86.1
Asia,Malaysia,,Kuala Lumpur,6,28,2015,86.1
Asia,Malaysia,,Kuala Lumpur,6,29,2015,86.1
Asia,Malaysia,,Kuala Lumpur,6,30,2015,85.5
Asia,Malaysia,,Kuala Lumpur,7,1,2015,85.1
Asia,Malaysia,,Kuala Lumpur,7,2,2015,85.2
Asia,Malaysia,,Kuala Lumpur,7,3,2015,82.4
Asia,Malaysia,,Kuala Lumpur,7,4,2015,81.6
Asia,Malaysia,,Kuala Lumpur,7,5,2015,85.2
Asia,Malaysia,,Kuala Lumpur,7,6,2015,85.8
Asia,Malaysia,,Kuala Lumpur,7,7,2015,84.7
Asia,Malaysia,,Kuala Lumpur,7,8,2015,82.7
Asia,Malaysia,,Kuala Lumpur,7,9,2015,86.3
Asia,Malaysia,,Kuala Lumpur,7,10,2015,86.9
Asia,Malaysia,,Kuala Lumpur,7,11,2015,86.3
Asia,Malaysia,,Kuala Lumpur,7,12,2015,85.3
Asia,Malaysia,,Kuala Lumpur,7,13,2015,84.1
Asia,Malaysia,,Kuala Lumpur,7,14,2015,83.3
Asia,Malaysia,,Kuala Lumpur,7,15,2015,84.7
Asia,Malaysia,,Kuala Lumpur,7,16,2015,85.0
Asia,Malaysia,,Kuala Lumpur,7,17,2015,86.1
Asia,Malaysia,,Kuala Lumpur,7,18,2015,85.7
Asia,Malaysia,,Kuala Lumpur,7,19,2015,82.1
Asia,Malaysia,,Kuala Lumpur,7,20,2015,86.0
Asia,Malaysia,,Kuala Lumpur,7,21,2015,82.2
Asia,Malaysia,,Kuala Lumpur,7,22,2015,86.3
Asia,Malaysia,,Kuala Lumpur,7,23,2015,83.4
Asia,Malaysia,,Kuala Lumpur,7,24,2015,82.6
Asia,Malaysia,,Kuala Lumpur,7,25,2015,81.3
Asia,Malaysia,,Kuala Lumpur,7,26,2015,78.8
Asia,Malaysia,,Kuala Lumpur,7,27,2015,81.3
Asia,Malaysia,,Kuala Lumpur,7,28,2015,86.1
Asia,Malaysia,,Kuala Lumpur,7,29,2015,85.0
Asia,Malaysia,,Kuala Lumpur,7,30,2015,79.9
Asia,Malaysia,,Kuala Lumpur,7,31,2015,80.7
Asia,Malaysia,,Kuala Lumpur,8,1,2015,80.2
Asia,Malaysia,,Kuala Lumpur,8,2,2015,82.1
Asia,Malaysia,,Kuala Lumpur,8,3,2015,77.2
Asia,Malaysia,,Kuala Lumpur,8,4,2015,81.6
Asia,Malaysia,,Kuala Lumpur,8,5,2015,84.6
Asia,Malaysia,,Kuala Lumpur,8,6,2015,80.9
Asia,Malaysia,,Kuala Lumpur,8,7,2015,85.3
Asia,Malaysia,,Kuala Lumpur,8,8,2015,84.3
Asia,Malaysia,,Kuala Lumpur,8,9,2015,84.8
Asia,Malaysia,,Kuala Lumpur,8,10,2015,85.0
Asia,Malaysia,,Kuala Lumpur,8,11,2015,80.0
Asia,Malaysia,,Kuala Lumpur,8,12,2015,84.5
Asia,Malaysia,,Kuala Lumpur,8,13,2015,82.3
Asia,Malaysia,,Kuala Lumpur,8,14,2015,84.0
Asia,Malaysia,,Kuala Lumpur,8,15,2015,83.5
Asia,Malaysia,,Kuala Lumpur,8,16,2015,78.8
Asia,Malaysia,,Kuala Lumpur,8,17,2015,85.1
Asia,Malaysia,,Kuala Lumpur,8,18,2015,83.0
Asia,Malaysia,,Kuala Lumpur,8,19,2015,81.8
Asia,Malaysia,,Kuala Lumpur,8,20,2015,82.3
Asia,Malaysia,,Kuala Lumpur,8,21,2015,84.5
Asia,Malaysia,,Kuala Lumpur,8,22,2015,85.6
Asia,Malaysia,,Kuala Lumpur,8,23,2015,83.2
Asia,Malaysia,,Kuala Lumpur,8,24,2015,81.4
Asia,Malaysia,,Kuala Lumpur,8,25,2015,84.8
Asia,Malaysia,,Kuala Lumpur,8,26,2015,83.5
Asia,Malaysia,,Kuala Lumpur,8,27,2015,83.8
Asia,Malaysia,,Kuala Lumpur,8,28,2015,86.3
Asia,Malaysia,,Kuala Lumpur,8,29,2015,87.3
Asia,Malaysia,,Kuala Lumpur,8,30,2015,83.2
Asia,Malaysia,,Kuala Lumpur,8,31,2015,83.2
Asia,Malaysia,,Kuala Lumpur,9,1,2015,83.2
Asia,Malaysia,,Kuala Lumpur,9,2,2015,85.8
Asia,Malaysia,,Kuala Lumpur,9,3,2015,86.4
Asia,Malaysia,,Kuala Lumpur,9,4,2015,82.8
Asia,Malaysia,,Kuala Lumpur,9,5,2015,81.4
Asia,Malaysia,,Kuala Lumpur,9,6,2015,83.0
Asia,Malaysia,,Kuala Lumpur,9,7,2015,83.0
Asia,Malaysia,,Kuala Lumpur,9,8,2015,79.3
Asia,Malaysia,,Kuala Lumpur,9,9,2015,82.6
Asia,Malaysia,,Kuala Lumpur,9,10,2015,81.1
Asia,Malaysia,,Kuala Lumpur,9,11,2015,83.5
Asia,Malaysia,,Kuala Lumpur,9,12,2015,85.3
Asia,Malaysia,,Kuala Lumpur,9,13,2015,80.4
Asia,Malaysia,,Kuala Lumpur,9,14,2015,83.5
Asia,Malaysia,,Kuala Lumpur,9,15,2015,82.0
Asia,Malaysia,,Kuala Lumpur,9,16,2015,84.4
Asia,Malaysia,,Kuala Lumpur,9,17,2015,79.4
Asia,Malaysia,,Kuala Lumpur,9,18,2015,85.7
Asia,Malaysia,,Kuala Lumpur,9,19,2015,86.9
Asia,Malaysia,,Kuala Lumpur,9,20,2015,81.1
Asia,Malaysia,,Kuala Lumpur,9,21,2015,82.9
Asia,Malaysia,,Kuala Lumpur,9,22,2015,80.8
Asia,Malaysia,,Kuala Lumpur,9,23,2015,81.7
Asia,Malaysia,,Kuala Lumpur,9,24,2015,83.3
Asia,Malaysia,,Kuala Lumpur,9,25,2015,82.9
Asia,Malaysia,,Kuala Lumpur,9,26,2015,83.5
Asia,Malaysia,,Kuala Lumpur,9,27,2015,81.8
Asia,Malaysia,,Kuala Lumpur,9,28,2015,79.1
Asia,Malaysia,,Kuala Lumpur,9,29,2015,81.7
Asia,Malaysia,,Kuala Lumpur,9,30,2015,81.4
Asia,Malaysia,,Kuala Lumpur,10,1,2015,80.9
Asia,Malaysia,,Kuala Lumpur,10,2,2015,80.7
Asia,Malaysia,,Kuala Lumpur,10,3,2015,83.9
Asia,Malaysia,,Kuala Lumpur,10,4,2015,84.0
Asia,Malaysia,,Kuala Lumpur,10,5,2015,83.9
Asia,Malaysia,,Kuala Lumpur,10,6,2015,82.1
Asia,Malaysia,,Kuala Lumpur,10,7,2015,80.9
Asia,Malaysia,,Kuala Lumpur,10,8,2015,80.8
Asia,Malaysia,,Kuala Lumpur,10,9,2015,82.1
Asia,Malaysia,,Kuala Lumpur,10,10,2015,83.7
Asia,Malaysia,,Kuala Lumpur,10,11,2015,81.5
Asia,Malaysia,,Kuala Lumpur,10,12,2015,80.4
Asia,Malaysia,,Kuala Lumpur,10,13,2015,80.9
Asia,Malaysia,,Kuala Lumpur,10,14,2015,80.1
Asia,Malaysia,,Kuala Lumpur,10,15,2015,82.5
Asia,Malaysia,,Kuala Lumpur,10,16,2015,82.0
Asia,Malaysia,,Kuala Lumpur,10,17,2015,80.9
Asia,Malaysia,,Kuala Lumpur,10,18,2015,84.1
Asia,Malaysia,,Kuala Lumpur,10,19,2015,83.1
Asia,Malaysia,,Kuala Lumpur,10,20,2015,82.0
Asia,Malaysia,,Kuala Lumpur,10,21,2015,83.3
Asia,Malaysia,,Kuala Lumpur,10,22,2015,84.0
Asia,Malaysia,,Kuala Lumpur,10,23,2015,84.3
Asia,Malaysia,,Kuala Lumpur,10,24,2015,82.5
Asia,Malaysia,,Kuala Lumpur,10,25,2015,81.9
Asia,Malaysia,,Kuala Lumpur,10,26,2015,79.7
Asia,Malaysia,,Kuala Lumpur,10,27,2015,80.7
Asia,Malaysia,,Kuala Lumpur,10,28,2015,80.0
Asia,Malaysia,,Kuala Lumpur,10,29,2015,82.2
Asia,Malaysia,,Kuala Lumpur,10,30,2015,81.0
Asia,Malaysia,,Kuala Lumpur,10,31,2015,80.8
Asia,Malaysia,,Kuala Lumpur,11,1,2015,79.4
Asia,Malaysia,,Kuala Lumpur,11,2,2015,81.0
Asia,Malaysia,,Kuala Lumpur,11,3,2015,81.3
Asia,Malaysia,,Kuala Lumpur,11,4,2015,81.7
Asia,Malaysia,,Kuala Lumpur,11,5,2015,81.0
Asia,Malaysia,,Kuala Lumpur,11,6,2015,81.7
Asia,Malaysia,,Kuala Lumpur,11,7,2015,80.7
Asia,Malaysia,,Kuala Lumpur,11,8,2015,79.6
Asia,Malaysia,,Kuala Lumpur,11,9,2015,80.3
Asia,Malaysia,,Kuala Lumpur,11,10,2015,80.2
Asia,Malaysia,,Kuala Lumpur,11,11,2015,81.1
Asia,Malaysia,,Kuala Lumpur,11,12,2015,83.7
Asia,Malaysia,,Kuala Lumpur,11,13,2015,79.9
Asia,Malaysia,,Kuala Lumpur,11,14,2015,82.6
Asia,Malaysia,,Kuala Lumpur,11,15,2015,80.1
Asia,Malaysia,,Kuala Lumpur,11,16,2015,78.1
Asia,Malaysia,,Kuala Lumpur,11,17,2015,79.5
Asia,Malaysia,,Kuala Lumpur,11,18,2015,84.5
Asia,Malaysia,,Kuala Lumpur,11,19,2015,81.7
Asia,Malaysia,,Kuala Lumpur,11,20,2015,78.2
Asia,Malaysia,,Kuala Lumpur,11,21,2015,79.4
Asia,Malaysia,,Kuala Lumpur,11,22,2015,80.3
Asia,Malaysia,,Kuala Lumpur,11,23,2015,81.3
Asia,Malaysia,,Kuala Lumpur,11,24,2015,81.4
Asia,Malaysia,,Kuala Lumpur,11,25,2015,78.9
Asia,Malaysia,,Kuala Lumpur,11,26,2015,79.0
Asia,Malaysia,,Kuala Lumpur,11,27,2015,82.0
Asia,Malaysia,,Kuala Lumpur,11,28,2015,81.7
Asia,Malaysia,,Kuala Lumpur,11,29,2015,80.8
Asia,Malaysia,,Kuala Lumpur,11,30,2015,79.4
Asia,Malaysia,,Kuala Lumpur,12,1,2015,80.1
Asia,Malaysia,,Kuala Lumpur,12,2,2015,80.3
Asia,Malaysia,,Kuala Lumpur,12,3,2015,80.2
Asia,Malaysia,,Kuala Lumpur,12,4,2015,82.3
Asia,Malaysia,,Kuala Lumpur,12,5,2015,80.6
Asia,Malaysia,,Kuala Lumpur,12,6,2015,80.7
Asia,Malaysia,,Kuala Lumpur,12,7,2015,84.1
Asia,Malaysia,,Kuala Lumpur,12,8,2015,80.6
Asia,Malaysia,,Kuala Lumpur,12,9,2015,80.0
Asia,Malaysia,,Kuala Lumpur,12,10,2015,80.9
Asia,Malaysia,,Kuala Lumpur,12,11,2015,78.0
Asia,Malaysia,,Kuala Lumpur,12,12,2015,80.2
Asia,Malaysia,,Kuala Lumpur,12,13,2015,77.4
Asia,Malaysia,,Kuala Lumpur,12,14,2015,80.3
Asia,Malaysia,,Kuala Lumpur,12,15,2015,81.1
Asia,Malaysia,,Kuala Lumpur,12,16,2015,79.3
Asia,Malaysia,,Kuala Lumpur,12,17,2015,79.9
Asia,Malaysia,,Kuala Lumpur,12,18,2015,81.6
Asia,Malaysia,,Kuala Lumpur,12,19,2015,80.3
Asia,Malaysia,,Kuala Lumpur,12,20,2015,80.6
Asia,Malaysia,,Kuala Lumpur,12,21,2015,82.6
Asia,Malaysia,,Kuala Lumpur,12,22,2015,83.8
Asia,Malaysia,,Kuala Lumpur,12,23,2015,84.4
Asia,Malaysia,,Kuala Lumpur,12,24,2015,81.5
Asia,Malaysia,,Kuala Lumpur,12,25,2015,80.5
Asia,Malaysia,,Kuala Lumpur,12,26,2015,83.3
Asia,Malaysia,,Kuala Lumpur,12,27,2015,82.6
Asia,Malaysia,,Kuala Lumpur,12,28,2015,79.8
Asia,Malaysia,,Kuala Lumpur,12,29,2015,83.3
Asia,Malaysia,,Kuala Lumpur,12,30,2015,83.6
Asia,Malaysia,,Kuala Lumpur,12,30,2015,-99.0
Asia,Malaysia,,Kuala Lumpur,12,31,2015,-99.0
Asia,Malaysia,,Kuala Lumpur,1,1,2016,80.4
Asia,Malaysia,,Kuala Lumpur,1,2,2016,82.9
Asia,Malaysia,,Kuala Lumpur,1,3,2016,81.9
Asia,Malaysia,,Kuala Lumpur,1,4,2016,82.2
Asia,Malaysia,,Kuala Lumpur,1,5,2016,82.5
Asia,Malaysia,,Kuala Lumpur,1,6,2016,83.1
Asia,Malaysia,,Kuala Lumpur,1,7,2016,84.2
Asia,Malaysia,,Kuala Lumpur,1,8,2016,83.8
Asia,Malaysia,,Kuala Lumpur,1,9,2016,82.3
Asia,Malaysia,,Kuala Lumpur,1,10,2016,84.1
Asia,Malaysia,,Kuala Lumpur,1,11,2016,83.8
Asia,Malaysia,,Kuala Lumpur,1,12,2016,81.7
Asia,Malaysia,,Kuala Lumpur,1,13,2016,84.1
Asia,Malaysia,,Kuala Lumpur,1,14,2016,81.8
Asia,Malaysia,,Kuala Lumpur,1,15,2016,80.3
Asia,Malaysia,,Kuala Lumpur,1,16,2016,81.3
Asia,Malaysia,,Kuala Lumpur,1,17,2016,81.9
Asia,Malaysia,,Kuala Lumpur,1,18,2016,82.0
Asia,Malaysia,,Kuala Lumpur,1,19,2016,81.4
Asia,Malaysia,,Kuala Lumpur,1,20,2016,85.4
Asia,Malaysia,,Kuala Lumpur,1,21,2016,84.1
Asia,Malaysia,,Kuala Lumpur,1,22,2016,80.3
Asia,Malaysia,,Kuala Lumpur,1,23,2016,80.9
Asia,Malaysia,,Kuala Lumpur,1,24,2016,85.8
Asia,Malaysia,,Kuala Lumpur,1,25,2016,86.6
Asia,Malaysia,,Kuala Lumpur,1,26,2016,84.9
Asia,Malaysia,,Kuala Lumpur,1,27,2016,84.8
Asia,Malaysia,,Kuala Lumpur,1,28,2016,81.5
Asia,Malaysia,,Kuala Lumpur,1,29,2016,81.3
Asia,Malaysia,,Kuala Lumpur,1,30,2016,84.2
Asia,Malaysia,,Kuala Lumpur,1,31,2016,83.7
Asia,Malaysia,,Kuala Lumpur,2,1,2016,82.4
Asia,Malaysia,,Kuala Lumpur,2,2,2016,85.3
Asia,Malaysia,,Kuala Lumpur,2,3,2016,81.7
Asia,Malaysia,,Kuala Lumpur,2,4,2016,80.8
Asia,Malaysia,,Kuala Lumpur,2,5,2016,79.9
Asia,Malaysia,,Kuala Lumpur,2,6,2016,81.2
Asia,Malaysia,,Kuala Lumpur,2,7,2016,82.3
Asia,Malaysia,,Kuala Lumpur,2,8,2016,83.3
Asia,Malaysia,,Kuala Lumpur,2,9,2016,83.5
Asia,Malaysia,,Kuala Lumpur,2,10,2016,84.1
Asia,Malaysia,,Kuala Lumpur,2,11,2016,83.9
Asia,Malaysia,,Kuala Lumpur,2,12,2016,86.1
Asia,Malaysia,,Kuala Lumpur,2,13,2016,83.6
Asia,Malaysia,,Kuala Lumpur,2,14,2016,81.4
Asia,Malaysia,,Kuala Lumpur,2,15,2016,83.7
Asia,Malaysia,,Kuala Lumpur,2,16,2016,83.9
Asia,Malaysia,,Kuala Lumpur,2,17,2016,83.9
Asia,Malaysia,,Kuala Lumpur,2,18,2016,78.8
Asia,Malaysia,,Kuala Lumpur,2,19,2016,81.6
Asia,Malaysia,,Kuala Lumpur,2,20,2016,81.0
Asia,Malaysia,,Kuala Lumpur,2,21,2016,83.8
Asia,Malaysia,,Kuala Lumpur,2,22,2016,83.6
Asia,Malaysia,,Kuala Lumpur,2,23,2016,82.1
Asia,Malaysia,,Kuala Lumpur,2,24,2016,83.2
Asia,Malaysia,,Kuala Lumpur,2,25,2016,85.1
Asia,Malaysia,,Kuala Lumpur,2,26,2016,84.1
Asia,Malaysia,,Kuala Lumpur,2,27,2016,84.5
Asia,Malaysia,,Kuala Lumpur,2,28,2016,82.3
Asia,Malaysia,,Kuala Lumpur,2,29,2016,84.9
Asia,Malaysia,,Kuala Lumpur,3,1,2016,83.1
Asia,Malaysia,,Kuala Lumpur,3,2,2016,85.4
Asia,Malaysia,,Kuala Lumpur,3,3,2016,85.9
Asia,Malaysia,,Kuala Lumpur,3,4,2016,83.4
Asia,Malaysia,,Kuala Lumpur,3,5,2016,83.8
Asia,Malaysia,,Kuala Lumpur,3,6,2016,84.5
Asia,Malaysia,,Kuala Lumpur,3,7,2016,86.0
Asia,Malaysia,,Kuala Lumpur,3,8,2016,84.8
Asia,Malaysia,,Kuala Lumpur,3,9,2016,87.1
Asia,Malaysia,,Kuala Lumpur,3,10,2016,-99.0
Asia,Malaysia,,Kuala Lumpur,3,11,2016,85.2
Asia,Malaysia,,Kuala Lumpur,3,12,2016,83.5
Asia,Malaysia,,Kuala Lumpur,3,13,2016,84.3
Asia,Malaysia,,Kuala Lumpur,3,14,2016,81.7
Asia,Malaysia,,Kuala Lumpur,3,15,2016,82.9
Asia,Malaysia,,Kuala Lumpur,3,16,2016,84.0
Asia,Malaysia,,Kuala Lumpur,3,17,2016,85.7
Asia,Malaysia,,Kuala Lumpur,3,18,2016,85.3
Asia,Malaysia,,Kuala Lumpur,3,19,2016,87.0
Asia,Malaysia,,Kuala Lumpur,3,20,2016,85.0
Asia,Malaysia,,Kuala Lumpur,3,21,2016,86.3
Asia,Malaysia,,Kuala Lumpur,3,22,2016,81.7
Asia,Malaysia,,Kuala Lumpur,3,23,2016,82.3
Asia,Malaysia,,Kuala Lumpur,3,24,2016,85.3
